"Fecha";"Prec.5";"ET0.5";"Consumo.5";"Prec.4";"ET0.4";"Consumo.4";"Prec.3";"ET0.3";"Consumo.3";"Prec.2";"ET0.2";"Consumo.2";"Prec.1";"ET0.1";"Consumo.1";"NDVI.NA.Mean.5";"NDVI.NA.Mean"
2019-07-10;0;7.49462855678335;25.0528242087715;0;6.99034970241226;0.050105648417543;0;7.61625453507866;0.0751584726263145;0.1;4.98614662155193;22.5725946121031;0;8.36321838802308;22.4473304910593;0.309999519586563;0.34472850561142
2019-07-15;0;7.49759180097094;0.100211296835086;0;7.50499501817221;34.0217352755117;0;7.54164059183297;145.02088956078;0;7.40508617431471;127.303309588566;0;8.0879383130338;0;0.34472850561142;0.354720494151115
2019-07-20;0;8.36917714723379;0;0;7.49981771572557;1.82885616724032;0;7.18733329088103;0;0;7.51960636817467;11.7497745539138;0;8.17467004050872;0;0.354720494151115;0.300763964653015
2019-07-25;0;7.59163685166645;0;0;8.42632282793193;0.0250528242087715;0;8.03246620970089;5.51162132592973;0;8.25276763747124;0;0;8.29393064970125;0.0250528242087715;0.300763964653015;0.381745937466621
2019-07-30;0;8.00110857384944;8.94385824253142;0;7.29367361659714;0;0;8.57911283900458;0;0;7.2763671890169;0;0;6.94004686990254;11.3489293665735;0.381745937466621;0.370302057266235
2019-08-04;0;7.67763218354875;0;0;5.3851453028582;8.61817152781739;0;6.36301138556324;0;0;6.77615914357413;0;0;6.60417821566898;0;0.370302057266235;0.353070774674416
2019-08-09;0;6.86306119835281;0;0;6.84396879420781;17.9127693092716;0;7.39656888939644;20.8940553901154;0;6.66237610639771;0;0;7.92815287873902;16.1841244388664;0.353070774674416;0.347556710243225
2019-08-14;0;7.1341812548106;0;0;7.84809605459621;0;0.4;6.56250623508956;0;0;7.24677847894859;0;0;5.89110768515849;23.9254471193768;0.347556710243225;0.401534378528595
2019-08-19;0;6.56171680876896;15.683067954691;0;6.89483926145761;0;0;6.63043315779833;0;0;6.59153091656622;0;0;7.39459396983788;0;0.401534378528595;0.379895848035812
2019-08-24;0;7.21552456814293;10.8729257066068;0;5.60528397665274;0;13.2;4.54025759592469;0;0;6.0218490943084;0;0;6.2010493638639;0;0.379895848035812;0.433497077226639
2019-08-29;0;5.87672190889553;0;0;5.47007361825133;0;0.1;4.49220248636899;0;23.6;4.49191651455113;0;0;5.44802475615828;0;0.433497077226639;0.412243390083313
2019-09-03;0;4.94346002490408;0;0;5.51697207274442;0;0;5.57266944296883;0;0;6.10148501333475;0;0.1;4.47693682143849;0;0.412243390083313;0.417342156171799
2019-09-08;0;5.30046919791138;0;0;5.52475426193085;0;0;3.79115622864143;0;0;4.79927126035687;0;0;4.64984363007645;0;0.417342156171799;0.130111980438232
2019-09-13;0;4.43194249048758;0;0.2;4.4491074780176;4.1337159944473;0;6.78419041217737;0;6.2;3.13308389544631;0;109.9;1.30482584261316;0;0.130111980438232;0.0872413739562035
2019-09-18;71.4;2.78017031668356;0;9.1;1.59258647231628;0;0;3.74864302560382;0;0;4.1007506496892;0;0;2.88165445087903;0;0.0872413739562035;0.417476725578308
2019-10-03;0;4.18043044250256;0;0;3.91384574727929;0;0;4.07311789598033;0;0;4.7125534728639;0;0;4.30454035390055;0;0.444969499111176;0.4939881503582
2019-10-08;0;3.95707924568792;0;0;4.46471615868094;0;0;3.92341973587452;0;0;3.62279896812036;0;0;4.43665306840524;98.3072821952194;0.4939881503582;0.381947886943817
2019-10-13;0;3.19977491334351;0;0;3.0806506257871;24.9776657361452;0;2.52399406910284;10.9230313550244;0;3.07331157154917;12.1756725654629;0;2.36024334601953;0;0.381947886943817;0.44255473613739
2019-10-18;0;3.25646476230585;0;0.1;2.74905073748743;0;0;3.21986143226527;0;0;2.95595087652834;8.26743198889459;0;2.68084368676753;0;0.44255473613739;0.183754754066467
2019-10-23;0;2.89686644687075;1.00211296835086;0;3.37142827951483;0;0.4;1.36633580663169;0;0;1.66180368527081;8.96891106674019;19.5;0.949512481804016;0;0.183754754066467;0.479754304885864
2019-10-28;0.2;1.83569886450986;0;0;2.47220508566353;0;0;2.43266614520845;0;0;2.13459832279696;0;0;1.81728984222503;0;0.479754304885864;0.0121476836502552
2019-11-02;0.1;1.42359587913837;0;0.1;2.38198387974835;0;0;2.33707626230566;8.39269610993845;0;2.68558248088113;6.53878711848936;0;2.29461710951104;0;0.0121476836502552;0.00526758847408928
2019-11-07;0;2.52358430485714;0;0;3.88124541047785;0;0;2.79050799729549;15.2822227673506;0;3.28611077344519;0;0;2.66137856949106;0;0.00526758847408928;0.366208758950233
2019-11-12;0.1;1.90257248902989;0;0;2.93135444797453;0;0.5;2.38596863831568;0;0;3.58360714138495;0;0;2.38433309866121;0;0.366208758950233;0.507352042198181
2019-11-17;0;2.66215649480777;0;0;2.23811940994023;0;0.6;2.06883281720364;0;0;1.92746829717741;0;0;2.33625542859655;0;0.507352042198181;0.291533902287483
2019-11-22;0;1.3852929289537;0;3.9;1.9248867330758;0;0;1.59568051888977;0;0.5;1.22977688325803;0;0.6;0.809783965796336;0;0.291533902287483;0.0569521524012089
2019-11-27;1.6;1.4279165447541;0;0.1;3.25571438138583;0;0;2.01512054795311;0;0;1.06118800083172;0.876848847307002;0;1.27100401245428;0;0.0569521524012089;0.456792414188385
2019-12-02;0;1.68490576655204;0;0;1.35624292170166;0;0;1.73141096244951;51.6088178700693;0;1.51971859147303;0;0;1.36247994922838;0;0.456792414188385;0.0277926623821259
2019-12-07;13.3;0.885730483021857;0;11.8;1.34001333817094;0;5.3;1.15728383987618;0;0;0.970599876551023;0;0;0.850723815204181;0;0.0277926623821259;0.159055548906326
2019-12-12;0;0.732393379316195;0;0.1;1.23333657182975;0;0;1.75450649343235;0;0;1.76338050012523;0;0;1.89354816306065;0;0.159055548906326;0.21672103703022
2019-12-17;0;1.36170278944699;0;0;1.40384529738152;0;0;1.62058744140108;0;0;1.25598071355634;0;0;0.658312640878075;0;0.21672103703022;0.14989737868309
2019-12-22;0;0.978807890879177;0;0;1.37305378854119;0;0;1.15678623039165;0;0;3.11284032026523;0;0;3.1399034470387;0;0.14989737868309;0.166731372475624
2019-12-27;0;2.06153110442029;0;0;0.937168344827938;0;0;1.06356000580067;0;0;1.02924834106468;0;0;1.64991213415318;0;0.166731372475624;0.141677321493626
2020-01-01;0;0.886712993771278;0;0.1;0.935380216308034;0;0;0.805144887323852;0;0;0.75921401928907;0;0.1;0.697432942721472;0;0.141677321493626;0.168809279799461
2020-01-06;0.1;0.624804059270013;0;0;0.685423359914692;0;0;0.909158408601647;0;0;0.844314521589576;0;0;0.798361799070029;0;0.168809279799461;0.167288832366467
2020-01-11;0.1;0.803251683945876;0;0;0.813459830485604;0;0.1;0.941008125030117;0;0;0.974193356208137;0;0;1.37356002448628;0;0.167288832366467;0.180549661815166
2020-01-16;0;1.25607592314274;0;0.1;1.15005159709238;0;0.1;0.979830321464904;0;0;1.08314366751154;0;0;1.10173732868305;0;0.180549661815166;0.168061335384846
2020-01-21;0;1.20575900550265;0;0;1.29296406620445;0;0.1;0.901064293515518;0;7.3;1.81640221676724;0;17.3;0.922566632797563;0;0.168061335384846;0.0268203478306532
2020-01-26;27.7;0.909407712279867;0;0.9;1.01053357281764;0;0;0.904923283781808;0;0;0.919774223347542;0;0;0.86907972162579;0;0.0268203478306532;0.158320374786854
2020-01-31;0;1.72502525620883;0;0;1.31257037021326;0;0;1.42671939845294;0;0;1.38472035284607;0;0;1.76281214347445;0;0.158320374786854;0.126850043237209
2020-02-05;0;1.98024821240479;0;0;2.28675575735152;0;0;2.19908992687597;0;0;2.02084417304945;0;0;2.39043336703356;1.4029581556912;0.126850043237209;0.0449297338724136
2020-02-10;0;1.28942063733253;0.200422593670172;0;1.4694109345235;0;0;1.3189148971616;0;0;1.42359501311535;0;0;2.17713108806414;0;0.0449297338724136;0.130579082667828
2020-02-15;0;2.24824534972212;0;0;2.49512922743089;0;0;2.0637891489476;0;0;2.00712794599445;0;0;2.23985545606662;0;0.130579082667828;0.177359353005886
2020-02-20;0;1.95755050500076;0;0;1.9218433606769;0;0;2.86271215367854;0;3.6;0.966566187197524;0;0.2;1.34286611370716;0;0.177359353005886;0.196614001691341
2020-02-25;0;1.73082828258563;0;0;1.85400737135087;0;0;2.23959480490603;0;0;2.43983086970227;0;0;2.33554775250516;0;0.196614001691341;0.177859611809254
2020-03-01;0;3.4397485629019;0;0;3.43152019670984;0;0;3.42277048572023;0;0;3.25285376701745;0;0;3.09804176887323;0;0.177859611809254;0.112401404976845
2020-03-06;0.1;2.7991314706325;0;0;6.39662256214849;0;0;2.97529088470437;0;0;3.38242138243969;22.5224889636856;0;4.0817327390353;0;0.112401404976845;0.158624503016472
2020-03-11;0;4.09741896467585;0;0;3.80084435710046;0;0;3.81542074122277;0;0;4.29840566475704;0.400845187340344;0;3.93784723027337;0;0.158624503016472;0.169229222089052
