"Fecha";"Prec.5";"ET0.5";"Consumo.5";"Prec.4";"ET0.4";"Consumo.4";"Prec.3";"ET0.3";"Consumo.3";"Prec.2";"ET0.2";"Consumo.2";"Prec.1";"ET0.1";"Consumo.1";"NDVI.NA.Mean.5";"NDVI.NA.Mean"
2019-07-10;0;7.49462855678335;0.026892917278848;0;6.99034970241226;0.031375070158656;0;7.61625453507866;0.00908739400762547;0.1;4.98614662155193;0.00435906463179854;0;8.36321838802308;0.004482152879808;0.374057890474796;0.411652000248432
2019-07-15;0;7.49759180097094;0.00461145770642982;0;7.50499501817221;0.00435284805318616;0;7.54164059183297;0.026892917278848;0;7.40508617431471;0.02241076439904;0;8.0879383130338;0.0359940636756257;0.411652000248432;0.42745271474123
2019-07-20;0;8.36917714723379;0.00882746512245433;0;7.49981771572557;0.008964305759616;0;7.18733329088103;0.017928611519232;0;7.51960636817467;0.004482152879808;0;8.17467004050872;0;0.42745271474123;0.316811024397612
2019-07-25;0;7.59163685166645;0.008964305759616;0;8.42632282793193;0.02241076439904;0;8.03246620970089;0.008964305759616;0;8.25276763747124;0;0;8.29393064970125;0.215143338230784;0.316811024397612;0.374023871123791
2019-07-30;0;8.00110857384944;0.00464631608158831;0;7.29367361659714;0.00448339654049712;0;8.57911283900458;0.00913229244995949;0;7.2763671890169;0.0131130650866111;0;6.94004686990254;0.018101432392801;0.374023871123791;0.375396646559238
2019-08-04;0;7.67763218354875;0.00879148488604696;0;5.3851453028582;0.004482152879808;0;6.36301138556324;0.004482152879808;0;6.77615914357413;0.013446458639424;0;6.60417821566898;0.004482152879808;0.375396646559238;0.363493643701077
2019-08-09;0;6.86306119835281;0.004482152879808;0;6.84396879420781;0.013446458639424;0;7.39656888939644;0.017928611519232;0;6.66237610639771;0.017928611519232;0;7.92815287873902;0.0226060191163786;0.363493643701077;0.381592324376106
2019-08-14;0;7.1341812548106;0.188055166234597;0;7.84809605459621;0.008964305759616;0.4;6.56250623508956;0.008964305759616;0;7.24677847894859;0.008964305759616;0;5.89110768515849;0.004482152879808;0.381592324376106;0.41973862349987
2019-08-19;0;6.56171680876896;0.017928611519232;0;6.89483926145761;0.013446458639424;0;6.63043315779833;0.04482152879808;0;6.59153091656622;0.004482152879808;0;7.39459396983788;0.02241076439904;0.41973862349987;0.406719878315926
2019-08-24;0;7.21552456814293;0.004701037149405;0;5.60528397665274;0.00426326861021098;13.2;4.54025759592469;0.004482152879808;0;6.0218490943084;0.004482152879808;0;6.2010493638639;0.004482152879808;0.406719878315926;0.497061234712601
2019-08-29;0;5.87672190889553;0.004482152879808;0;5.47007361825133;0;0.1;4.49220248636899;0.094125210475968;23.6;4.49191651455113;0;0;5.44802475615828;0.004482152879808;0.497061234712601;0.372681184113026
2019-09-03;0;4.94346002490408;0.02241076439904;0;5.51697207274442;0.004482152879808;0;5.57266944296883;0;0;6.10148501333475;0.017928611519232;0.1;4.47693682143849;0;0.372681184113026;0.481463818252087
2019-09-08;0;5.30046919791138;0.049303681677888;0;5.52475426193085;0.00921932694743319;0;3.79115622864143;0.00870928457179885;0;4.79927126035687;0.017928611519232;0;4.64984363007645;0.004482152879808;0.481463818252087;0.0463472958654165
2019-09-13;0;4.43194249048758;0.02241076439904;0.2;4.4491074780176;0.008964305759616;0;6.78419041217737;0.008964305759616;6.2;3.13308389544631;0.017928611519232;109.9;1.30482584261316;0;0.0463472958654165;0.247992350906134
2019-09-18;71.4;2.78017031668356;0.04482152879808;9.1;1.59258647231628;0;0;3.74864302560382;0.0226907434101376;0;4.1007506496892;0.0131664796283264;0;2.88165445087903;0.058267987437504;0.247992350906134;0.517963424324989
2019-10-03;0;4.18043044250256;0.031375070158656;0;3.91384574727929;0.0272051627333423;0;4.07311789598033;0.0131342131849297;0;4.7125534728639;0.02241076439904;0;4.30454035390055;0.0496196910123455;0.52712529450655;0.586030712723732
2019-10-08;0;3.95707924568792;0.0176126021847744;0;4.46471615868094;0.008964305759616;0;3.92341973587452;0.008964305759616;0;3.62279896812036;0.031375070158656;0;4.43665306840524;0.013446458639424;0.586030712723732;-0.00575889751198702
2019-10-13;0;3.19977491334351;0.004482152879808;0;3.0806506257871;0.013446458639424;0;2.52399406910284;0.013446458639424;0;3.07331157154917;0.02241076439904;0;2.36024334601953;0.02241076439904;-0.00575889751198702;0.588853952288628
2019-10-18;0;3.25646476230585;0.004482152879808;0.1;2.74905073748743;0.013446458639424;0;3.21986143226527;0.013446458639424;0;2.95595087652834;0.008964305759616;0;2.68084368676753;0.013446458639424;0.588853952288628;0.298514412343502
2019-10-23;0;2.89686644687075;0.008964305759616;0;3.37142827951483;0.026892917278848;0.4;1.36633580663169;0.031375070158656;0;1.66180368527081;0.004482152879808;19.5;0.949512481804016;0;0.298514412343502;0.645374345779419
2019-10-28;0.2;1.83569886450986;0.008964305759616;0;2.47220508566353;0.013446458639424;0;2.43266614520845;0.071714446076928;0;2.13459832279696;0.026892917278848;0;1.81728984222503;0.02241076439904;0.645374345779419;0.0774813786149025
2019-11-02;0.1;1.42359587913837;0.026892917278848;0.1;2.38198387974835;0.013446458639424;0;2.33707626230566;0.013446458639424;0;2.68558248088113;0.008964305759616;0;2.29461710951104;0.0272763903582495;0.0774813786149025;0.0252851600758731
2019-11-07;0;2.52358430485714;0.0399559028388705;0;3.88124541047785;0.040339375918272;0;2.79050799729549;0.008964305759616;0;3.28611077344519;0.013446458639424;0;2.66137856949106;0.013446458639424;0.0252851600758731;0.5978087246418
2019-11-12;0.1;1.90257248902989;0.02241076439904;0;2.93135444797453;0;0.5;2.38596863831568;0.004482152879808;0;3.58360714138495;0;0;2.38433309866121;0.004482152879808;0.5978087246418;0.666693350672722
2019-11-17;0;2.66215649480777;0;0;2.23811940994023;0.004482152879808;0.6;2.06883281720364;0;0;1.92746829717741;0.026892917278848;0;2.33625542859655;0;0.666693350672722;0.378083358705044
2019-11-22;0;1.3852929289537;0.004482152879808;3.9;1.9248867330758;0.026892917278848;0;1.59568051888977;0;0.5;1.22977688325803;0;0.6;0.809783965796336;0.004482152879808;0.378083358705044;0.0238106363452971
2019-11-27;1.6;1.4279165447541;0;0.1;3.25571438138583;0.008964305759616;0;2.01512054795311;0.013446458639424;0;1.06118800083172;0.004482152879808;0;1.27100401245428;0;0.0238106363452971;0.690227496623993
2019-12-02;0;1.68490576655204;0.008964305759616;0;1.35624292170166;0.013446458639424;0;1.73141096244951;0;0;1.51971859147303;0.06723229319712;0;1.36247994922838;0;0.690227496623993;0.0248582134954631
2019-12-07;13.3;0.885730483021857;0;11.8;1.34001333817094;0;5.3;1.15728383987618;0.026892917278848;0;0.970599876551023;0.004482152879808;0;0.850723815204181;0.008964305759616;0.0248582134954631;0.131628923304379
2019-12-12;0;0.732393379316195;0.031375070158656;0.1;1.23333657182975;0.008964305759616;0;1.75450649343235;0.103089516235584;0;1.76338050012523;0.013446458639424;0;1.89354816306065;0.004482152879808;0.131628923304379;0.750033783912659
2019-12-17;0;1.36170278944699;0.062750140317312;0;1.40384529738152;0.008964305759616;0;1.62058744140108;0.04482152879808;0;1.25598071355634;0.004482152879808;0;0.658312640878075;0.02241076439904;0.750033783912659;0.382454779744148
2019-12-22;0;0.978807890879177;0.035857223038464;0;1.37305378854119;0.004482152879808;0;1.15678623039165;0.017928611519232;0;3.11284032026523;0;0;3.1399034470387;0.04482152879808;0.382454779744148;0.751145988702774
2019-12-27;0;2.06153110442029;0.004482152879808;0;0.937168344827938;0;0;1.06356000580067;0.004482152879808;0;1.02924834106468;0.008964305759616;0;1.64991213415318;0.008964305759616;0.751145988702774;0.482119132578373
2020-01-01;0;0.886712993771278;0.008964305759616;0.1;0.935380216308034;0.000495526901396713;0;0.805144887323852;0.00398662597841129;0;0.75921401928907;0.06723229319712;0.1;0.697432942721472;0.035857223038464;0.482119132578373;0.670237769186497
2020-01-06;0.1;0.624804059270013;0;0;0.685423359914692;0.008964305759616;0;0.909158408601647;0.017928611519232;0;0.844314521589576;0.013446458639424;0;0.798361799070029;0;0.670237769186497;0.70249734967947
2020-01-11;0.1;0.803251683945876;0.013446458639424;0;0.813459830485604;0.004482152879808;0.1;0.941008125030117;0;0;0.974193356208137;0.008964305759616;0;1.37356002448628;0.004482152879808;0.70249734967947;0.702020478248596
2020-01-16;0;1.25607592314274;0.026892917278848;0.1;1.15005159709238;0.004482152879808;0.1;0.979830321464904;0.02241076439904;0;1.08314366751154;0;0;1.10173732868305;0.035857223038464;0.702020478248596;0.663256865739822
2020-01-21;0;1.20575900550265;0;0;1.29296406620445;0.0094946938505046;0.1;0.901064293515518;0.0084339176687274;7.3;1.81640221676724;0.02241076439904;17.3;0.922566632797563;0.026892917278848;0.663256865739822;0.0131537590641528
2020-01-26;27.7;0.909407712279867;0;0.9;1.01053357281764;0.004482152879808;0;0.904923283781808;0.004482152879808;0;0.919774223347542;0.008964305759616;0;0.86907972162579;0.004482152879808;0.0131537590641528;0.730179223418236
2020-01-31;0;1.72502525620883;0.0005465736428247;0;1.31257037021326;0.00841773211679132;0;1.42671939845294;0.004482152879808;0;1.38472035284607;0;0;1.76281214347445;0.008964305759616;0.730179223418236;0.734466964006424
2020-02-05;0;1.98024821240479;0.008964305759616;0;2.28675575735152;0.02241076439904;0;2.19908992687597;0.013446458639424;0;2.02084417304945;0.008964305759616;0;2.39043336703356;0.013446458639424;0.734466964006424;0.140158428298309
2020-02-10;0;1.28942063733253;0.004482152879808;0;1.4694109345235;0;0;1.3189148971616;0.008964305759616;0;1.42359501311535;0.008964305759616;0;2.17713108806414;0.008964305759616;0.140158428298309;0.691173166036606
2020-02-15;0;2.24824534972212;0.058267987437504;0;2.49512922743089;0.026892917278848;0;2.0637891489476;0.004482152879808;0;2.00712794599445;0.004482152879808;0;2.23985545606662;0.004482152879808;0.691173166036606;0.604948756098747
