"Fecha";"Prec.5";"ET0.5";"Consumo.5";"Prec.4";"ET0.4";"Consumo.4";"Prec.3";"ET0.3";"Consumo.3";"Prec.2";"ET0.2";"Consumo.2";"Prec.1";"ET0.1";"Consumo.1";"NDVI.NA.Mean.5";"NDVI.NA.Mean"
2019-07-10;0;7.49462855678335;8.37804287924315;0;6.99034970241226;0;0;7.61625453507866;0;0.1;4.98614662155193;0;0;8.36321838802308;0;0.227705515921116;0.173593655228615
2019-07-15;0;7.49759180097094;75.6465889567537;0;7.50499501817221;0;0;7.54164059183297;31.1171032050813;0;7.40508617431471;0;0;8.0879383130338;0;0.173593655228615;0.217400521039963
2019-07-20;0;8.36917714723379;0;0;7.49981771572557;0;0;7.18733329088103;0;0;7.51960636817467;0;0;8.17467004050872;0;0.217400521039963;0.165982007980347
2019-07-25;0;7.59163685166645;0;0;8.42632282793193;0;0;8.03246620970089;0;0;8.25276763747124;0;0;8.29393064970125;0;0.165982007980347;0.195415541529655
2019-07-30;0;8.00110857384944;0;0;7.29367361659714;0;0;8.57911283900458;0;0;7.2763671890169;0;0;6.94004686990254;0;0.195415541529655;0.103461302816868
2019-08-04;0;7.67763218354875;0;0;5.3851453028582;14.1168144030297;0;6.36301138556324;0;0;6.77615914357413;0;0;6.60417821566898;0;0.103461302816868;0.176505766808987
2019-08-09;0;6.86306119835281;0;0;6.84396879420781;31.4928001951819;0;7.39656888939644;0;0;6.66237610639771;47.0090858863363;0;7.92815287873902;0;0.176505766808987;0.124217104166746
2019-08-14;0;7.1341812548106;0;0;7.84809605459621;0;0.4;6.56250623508956;0;0;7.24677847894859;0;0;5.89110768515849;0;0.124217104166746;0.130677882581949
2019-08-19;0;6.56171680876896;0;0;6.89483926145761;0;0;6.63043315779833;0;0;6.59153091656622;0;0;7.39459396983788;0;0.130677882581949;0.133192107081413
2019-08-24;0;7.21552456814293;49.5168632952577;0;5.60528397665274;0;13.2;4.54025759592469;0;0;6.0218490943084;0;0;6.2010493638639;0;0.133192107081413;0.210434794425964
2019-08-29;0;5.87672190889553;0;0;5.47007361825133;0;0.1;4.49220248636899;0;23.6;4.49191651455113;0;0;5.44802475615828;0;0.210434794425964;0.126300495117903
2019-09-03;0;4.94346002490408;0;0;5.51697207274442;0;0;5.57266944296883;0;0;6.10148501333475;0;0.1;4.47693682143849;2.13208041882085;0.126300495117903;0.175831332802773
2019-09-08;0;5.30046919791138;0;0;5.52475426193085;5.46639120596358;0;3.79115622864143;0;0;4.79927126035687;0;0;4.64984363007645;0;0.175831332802773;0.055977201089263
2019-09-13;0;4.43194249048758;0;0.2;4.4491074780176;0;0;6.78419041217737;0;6.2;3.13308389544631;0;109.9;1.30482584261316;0;0.055977201089263;0.148532219231129
2019-09-18;71.4;2.78017031668356;0;9.1;1.59258647231628;0;0;3.74864302560382;0;0;4.1007506496892;0;0;2.88165445087903;0;0.148532219231129;0.191239215433598
2019-10-03;0;4.18043044250256;0;0;3.91384574727929;0;0;4.07311789598033;0;0;4.7125534728639;0;0;4.30454035390055;0;0.1936891451478;0.177977904677391
2019-10-08;0;3.95707924568792;0;0;4.46471615868094;0;0;3.92341973587452;0;0;3.62279896812036;0;0;4.43665306840524;0;0.177977904677391;0.112465512007475
2019-10-13;0;3.19977491334351;0;0;3.0806506257871;0;0;2.52399406910284;0;0;3.07331157154917;0;0;2.36024334601953;0;0.112465512007475;0.23001953214407
2019-10-18;0;3.25646476230585;0;0.1;2.74905073748743;0;0;3.21986143226527;0;0;2.95595087652834;0;0;2.68084368676753;0;0.23001953214407;0.141090266406536
2019-10-23;0;2.89686644687075;0;0;3.37142827951483;0;0.4;1.36633580663169;0;0;1.66180368527081;0;19.5;0.949512481804016;0;0.141090266406536;0.173105508089066
2019-10-28;0.2;1.83569886450986;0;0;2.47220508566353;0;0;2.43266614520845;0;0;2.13459832279696;0;0;1.81728984222503;0;0.173105508089066;0.046408673748374
2019-11-02;0.1;1.42359587913837;0;0.1;2.38198387974835;0;0;2.33707626230566;0;0;2.68558248088113;0;0;2.29461710951104;0;0.046408673748374;0.00975407566875219
