"Fecha";"Prec.5";"ET0.5";"Consumo.5";"Prec.4";"ET0.4";"Consumo.4";"Prec.3";"ET0.3";"Consumo.3";"Prec.2";"ET0.2";"Consumo.2";"Prec.1";"ET0.1";"Consumo.1";"NDVI.NA.Mean.5";"NDVI.NA.Mean"
2019-07-10;0;7.49462855678335;0;0;6.99034970241226;0;0;7.61625453507866;0;0.1;4.98614662155193;0;0;8.36321838802308;0;0.335498839616776;0.335217893123627
2019-07-15;0;7.49759180097094;0;0;7.50499501817221;0;0;7.54164059183297;0;0;7.40508617431471;0;0;8.0879383130338;0;0.335217893123627;0.363768815994263
2019-07-20;0;8.36917714723379;0;0;7.49981771572557;5.05248914248108;0;7.18733329088103;2.80391369437258;0;7.51960636817467;2.78758021654128;0;8.17467004050872;3.22858411798629;0.363768815994263;0.229487717151642
2019-07-25;0;7.59163685166645;3.16869469927154;0;8.42632282793193;3.1632502066611;0;8.03246620970089;5.66993071575673;0;8.25276763747124;0.672903175396794;0;8.29393064970125;3.1795836844924;0.229487717151642;0.333691000938416
2019-07-30;0;8.00110857384944;3.1959171623237;0;7.29367361659714;3.15236122144024;0;8.57911283900458;3.16869469927154;0;7.2763671890169;3.09791629533592;0;6.94004686990254;5.75505572842965;0.333691000938416;0.253656506538391
2019-08-04;0;7.67763218354875;0.506110773567401;0;5.3851453028582;3.86456134924693;0;6.36301138556324;4.52414230441318;0;6.77615914357413;0.975823636283264;0;6.60417821566898;5.35090944891203;0.253656506538391;0.266454607248306
2019-08-09;0;6.86306119835281;0.975590964410182;0;6.84396879420781;4.50199222652558;0;7.39656888939644;1.73739630502971;0;6.66237610639771;3.1795836844924;0;7.92815287873902;5.64578352605808;0.266454607248306;0.268558949232101
2019-08-14;0;7.1341812548106;0.680716887264107;0;7.84809605459621;3.21225064015499;0.4;6.56250623508956;3.14147223621938;0;7.24677847894859;3.1795836844924;0;5.89110768515849;0;0.268558949232101;0.279275208711624
2019-08-19;0;6.56171680876896;0;0;6.89483926145761;0;0;6.63043315779833;0;0;6.59153091656622;0;0;7.39459396983788;0;0.279275208711624;0.26829269528389
2019-08-24;0;7.21552456814293;0;0;5.60528397665274;0;13.2;4.54025759592469;0;0;6.0218490943084;0;0;6.2010493638639;0;0.26829269528389;0.345985412597656
2019-08-29;0;5.87672190889553;0;0;5.47007361825133;0;0.1;4.49220248636899;0;23.6;4.49191651455113;0;0;5.44802475615828;0;0.345985412597656;0.207145571708679
2019-09-03;0;4.94346002490408;0;0;5.51697207274442;0;0;5.57266944296883;0;0;6.10148501333475;0;0.1;4.47693682143849;0;0.207145571708679;0.301771700382233
2019-09-08;0;5.30046919791138;0;0;5.52475426193085;0;0;3.79115622864143;0;0;4.79927126035687;0;0;4.64984363007645;0;0.301771700382233;0.0552114211022854
2019-09-13;0;4.43194249048758;0;0.2;4.4491074780176;0;0;6.78419041217737;0;6.2;3.13308389544631;0;109.9;1.30482584261316;0;0.0552114211022854;0.193370163440704
2019-09-18;71.4;2.78017031668356;0;9.1;1.59258647231628;0;0;3.74864302560382;0;0;4.1007506496892;0;0;2.88165445087903;0;0.193370163440704;0.238875046372414
2019-10-03;0;4.18043044250256;0;0;3.91384574727929;0;0;4.07311789598033;0;0;4.7125534728639;0;0;4.30454035390055;0;0.251235276460648;0.266753137111664
2019-10-08;0;3.95707924568792;0;0;4.46471615868094;0;0;3.92341973587452;0;0;3.62279896812036;0;0;4.43665306840524;0;0.266753137111664;0.146507203578949
2019-10-13;0;3.19977491334351;0;0;3.0806506257871;0;0;2.52399406910284;0;0;3.07331157154917;0;0;2.36024334601953;0;0.146507203578949;0.215928211808205
2019-10-18;0;3.25646476230585;0;0.1;2.74905073748743;0;0;3.21986143226527;0;0;2.95595087652834;0;0;2.68084368676753;0;0.215928211808205;0.110228404402733
2019-10-23;0;2.89686644687075;0;0;3.37142827951483;0;0.4;1.36633580663169;0;0;1.66180368527081;0;19.5;0.949512481804016;0;0.110228404402733;0.256721138954163
2019-10-28;0.2;1.83569886450986;0;0;2.47220508566353;0;0;2.43266614520845;0;0;2.13459832279696;0;0;1.81728984222503;0;0.256721138954163;0.0293427221477032
2019-11-02;0.1;1.42359587913837;0;0.1;2.38198387974835;0;0;2.33707626230566;0;0;2.68558248088113;0;0;2.29461710951104;0;0.0293427221477032;0.018359150737524
2019-11-07;0;2.52358430485714;0;0;3.88124541047785;0;0;2.79050799729549;0;0;3.28611077344519;0;0;2.66137856949106;0;0.018359150737524;0.100436680018902
2019-11-12;0.1;1.90257248902989;0;0;2.93135444797453;0;0.5;2.38596863831568;0;0;3.58360714138495;0;0;2.38433309866121;0;0.100436680018902;0.297205746173859
2019-11-17;0;2.66215649480777;0;0;2.23811940994023;0;0.6;2.06883281720364;0;0;1.92746829717741;0;0;2.33625542859655;0;0.297205746173859;0.297582417726517
2019-11-22;0;1.3852929289537;0;3.9;1.9248867330758;0;0;1.59568051888977;0;0.5;1.22977688325803;0;0.6;0.809783965796336;0;0.297582417726517;0.0538565628230572
2019-11-27;1.6;1.4279165447541;0;0.1;3.25571438138583;0;0;2.01512054795311;0;0;1.06118800083172;0;0;1.27100401245428;0;0.0538565628230572;0.388297885656357
2019-12-02;0;1.68490576655204;0;0;1.35624292170166;0;0;1.73141096244951;0;0;1.51971859147303;0;0;1.36247994922838;0;0.388297885656357;0.041780199855566
2019-12-07;13.3;0.885730483021857;0;11.8;1.34001333817094;0;5.3;1.15728383987618;0;0;0.970599876551023;0;0;0.850723815204181;0;0.041780199855566;0.12106017023325
2019-12-12;0;0.732393379316195;0;0.1;1.23333657182975;0;0;1.75450649343235;0;0;1.76338050012523;0;0;1.89354816306065;0;0.12106017023325;0.388535022735596
2019-12-17;0;1.36170278944699;0;0;1.40384529738152;0;0;1.62058744140108;0;0;1.25598071355634;0;0;0.658312640878075;0;0.388535022735596;0.208761125802994
2019-12-22;0;0.978807890879177;0;0;1.37305378854119;0;0;1.15678623039165;0;0;3.11284032026523;0;0;3.1399034470387;0;0.208761125802994;0.291487544775009
2019-12-27;0;2.06153110442029;0;0;0.937168344827938;0;0;1.06356000580067;0;0;1.02924834106468;0;0;1.64991213415318;0;0.291487544775009;0.160669982433319
2020-01-01;0;0.886712993771278;0;0.1;0.935380216308034;0;0;0.805144887323852;0;0;0.75921401928907;0;0.1;0.697432942721472;0;0.160669982433319;0.175498962402344
2020-01-06;0.1;0.624804059270013;0;0;0.685423359914692;0;0;0.909158408601647;0;0;0.844314521589576;0;0;0.798361799070029;0;0.175498962402344;0.30588236451149
2020-01-11;0.1;0.803251683945876;0;0;0.813459830485604;0;0.1;0.941008125030117;0;0;0.974193356208137;0;0;1.37356002448628;0;0.30588236451149;0.184336200356483
