"Fecha";"Prec.5";"ET0.5";"Consumo.5";"Prec.4";"ET0.4";"Consumo.4";"Prec.3";"ET0.3";"Consumo.3";"Prec.2";"ET0.2";"Consumo.2";"Prec.1";"ET0.1";"Consumo.1";"NDVI.NA.Mean.5";"NDVI.NA.Mean"
2019-07-10;0;7.49462855678335;27.4961780200533;0;6.99034970241226;0;0;7.61625453507866;0;0.1;4.98614662155193;20.4443305225824;0;8.36321838802308;0;0.50845867395401;0.390203893184662
2019-07-15;0;7.49759180097094;29.4007795663788;0;7.50499501817221;0;0;7.54164059183297;19.0098521427549;0;7.40508617431471;0;0;8.0879383130338;0;0.390203893184662;0.554070770740509
2019-07-20;0;8.36917714723379;19.2147776255874;0;7.49981771572557;0;0;7.18733329088103;13.3987268760363;0;7.51960636817467;9.79401600453464;0;8.17467004050872;20.3237861209162;0.554070770740509;0.387205392122269
2019-07-25;0;7.59163685166645;0;0;8.42632282793193;0;0;8.03246620970089;12.7174343757809;0;8.25276763747124;24.5187312988989;0;8.29393064970125;0;0.387205392122269;0.570675611495972
2019-07-30;0;8.00110857384944;0;0;7.29367361659714;0;0;8.57911283900458;0;0;7.2763671890169;0;0;6.94004686990254;22.6502930730733;0.570675611495972;0.617875277996063
2019-08-04;0;7.67763218354875;0;0;5.3851453028582;13.2357753029454;0;6.36301138556324;0;0;6.77615914357413;44.0469243688184;0;6.60417821566898;0;0.617875277996063;0.499053031206131
2019-08-09;0;6.86306119835281;0;0;6.84396879420781;0;0;7.39656888939644;22.8552185559058;0;6.66237610639771;0;0;7.92815287873902;0;0.499053031206131;0.522335886955261
2019-08-14;0;7.1341812548106;36.4044093031832;0;7.84809605459621;0;0.4;6.56250623508956;0;0;7.24677847894859;31.437979954537;0;5.89110768515849;0;0.522335886955261;0.604416728019714
2019-08-19;0;6.56171680876896;0;0;6.89483926145761;0;0;6.63043315779833;0;0;6.59153091656622;0;0;7.39459396983788;0;0.604416728019714;0.543766558170319
2019-08-24;0;7.21552456814293;17.78029924576;0;5.60528397665274;0;13.2;4.54025759592469;0;0;6.0218490943084;0;0;6.2010493638639;0;0.543766558170319;0.685185194015503
2019-08-29;0;5.87672190889553;0;0;5.47007361825133;0;0.1;4.49220248636899;0;23.6;4.49191651455113;0;0;5.44802475615828;0;0.685185194015503;0.69223827123642
2019-09-03;0;4.94346002490408;0;0;5.51697207274442;0;0;5.57266944296883;0;0;6.10148501333475;0;0.1;4.47693682143849;16.3940386265991;0.69223827123642;0.578284025192261
2019-09-08;0;5.30046919791138;0;0;5.52475426193085;25.302269909729;0;3.79115622864143;0;0;4.79927126035687;0;0;4.64984363007645;0;0.578284025192261;0.129678636789322
2019-09-13;0;4.43194249048758;0;0.2;4.4491074780176;88.007977593728;0;6.78419041217737;53.3785511205224;6.2;3.13308389544631;0;109.9;1.30482584261316;0;0.129678636789322;0.125150427222252
2019-09-18;71.4;2.78017031668356;0;9.1;1.59258647231628;0;0;3.74864302560382;0;0;4.1007506496892;0;0;2.88165445087903;0;0.125150427222252;0.523339092731476
2019-10-03;0;4.18043044250256;0;0;3.91384574727929;0;0;4.07311789598033;0;0;4.7125534728639;0;0;4.30454035390055;0;0.632363379001617;0.644973158836365
2019-10-08;0;3.95707924568792;0;0;4.46471615868094;0;0;3.92341973587452;0;0;3.62279896812036;0;0;4.43665306840524;0;0.644973158836365;0.505703449249268
2019-10-13;0;3.19977491334351;0;0;3.0806506257871;0;0;2.52399406910284;0;0;3.07331157154917;0;0;2.36024334601953;0;0.505703449249268;0.634198606014252
