Fecha;ConsumoTotal;Consumo
2017-09-30;613.383333333768;1.28528327498888
2017-10-01;606.608333333395;1.27108694177389
2017-10-02;3673.40833333321;7.69725885341077
2017-10-03;646.575000000186;1.35483308457287
2017-10-04;3583.41388888843;7.50868451824237
2017-10-05;666.586111111567;1.39676436152102
2017-10-06;3590;7.52248505372956
2017-10-07;643.408333333209;1.34819765207357
2017-10-08;636.583333333023;1.33389654887215
2017-10-09;3649.99166666623;7.64819157624907
2017-10-10;649.991666667163;1.36199236700627
2017-10-11;3583.4222222222;7.50870197990776
2017-10-12;626.577777777799;1.31293091039905
2017-10-13;3669.9833333334;7.69008210931395
2017-10-14;643.405555555597;1.34819183151909
2017-10-15;626.594444444403;1.31296583372785
2017-10-16;3669.97499999963;7.69006464764856
2017-10-17;700.016666666605;1.46681473881925
2017-10-18;3633.43055555597;7.61348942839389
2017-10-19;689.994444444776;1.44581417701734
2017-10-20;3609.99444444384;7.56438140734694
2017-10-21;639.994444444776;1.3410441901966
2017-10-22;636.561111111194;1.33384998443438
2017-10-23;3669.99166666623;7.69009957097736
2017-10-24;699.991666667163;1.46676235382701
2017-10-25;3636.54444444459;7.62001427035033
2017-10-26;693.438888888806;1.45303166499746
2017-10-27;3653.43333333265;7.65540324367471
2017-10-28;630.02222222276;1.32014839838111
2017-10-29;660.036505725235;1.38304032012088
2017-10-30;3719.99984002952;7.79488668426139
2017-10-31;649.992842564359;1.36199483098094
2017-11-01;3730.00349469855;7.81584833961807
2017-11-02;699.989024027251;1.46675681644004
2017-11-03;3730;7.81584101682764
2017-11-04;639.994430520572;1.34104416101982
2017-11-05;666.484409513883;1.39655125602004
2017-11-06;3799.99744602013;7.96251364676794
2017-11-07;739.997116901912;1.55058976370407
2017-11-08;3729.98047175165;7.8158000973412
2017-11-09;723.476576342247;1.51597262736991
2017-11-10;3746.51510188263;7.85044675695937
2017-11-11;669.994572153315;1.40390644988948
2017-11-12;703.477537437342;1.47406664652002
2017-11-13;3816.50582362805;7.99710529685622
2017-11-14;746.528008873575;1.56427459302004
2017-11-15;3753.46657090168;7.86501286330959
2017-11-16;666.507376049645;1.39659938009302
2017-11-17;3706.96809986141;7.76757997934811
2017-11-18;646.510402218439;1.35469772639802
2017-11-19;656.499306518585;1.37562847383562
2017-11-20;3763.48404993117;7.88600348622752
2017-11-21;789.991266987287;1.65534749261525
2017-11-22;3790.00332131982;7.94157196050521
2017-11-23;733.48585690558;1.53694607122402
2017-11-24;3756.49416436255;7.87135688184946
2017-11-25;680.000425098464;1.42487271151335
2017-11-26;686.478814521805;1.43844752700342
2017-11-27;5050.00662237126;10.5817825454103
2017-11-28;803.593090152368;1.68384874929012
2017-11-29;3783.41189737152;7.92776029250135
2017-11-30;736.485055407509;1.54323059097442
2017-12-01;3799.9916851446;7.96250157543088
2017-12-02;709.993695202284;1.48772060178312
2017-12-03;699.989209176973;1.46675720440272
2017-12-04;3809.99167822488;7.98345555829545
2017-12-05;759.985321313143;1.59247304195877
2017-12-06;3793.53201571852;7.94896598581814
2017-12-07;676.460635418072;1.4174554371501
2017-12-08;3689.99656781554;7.73201783557263
2017-12-09;649.99755500257;1.36200470542273
2017-12-10;1631.34731535893;3.41832473460429
2017-12-11;1849.13780075498;3.87468286029685
2017-12-12;1849.13780075498;3.87468286029685
2017-12-13;1849.13780075498;3.87468286029685
2017-12-14;1849.13780075498;3.87468286029685
2017-12-15;1849.13780075498;3.87468286029685
2017-12-16;1849.13780075498;3.87468286029685
2017-12-17;1849.13780075498;3.87468286029685
2017-12-18;4084.63276633527;8.55893842193066
2017-12-19;736.42792561464;1.5431108812215
2017-12-20;3753.55543083418;7.86519906038872
2017-12-21;763.546673041768;1.59993549743221
2017-12-22;3719.98769656755;7.79486123885438
2017-12-23;679.994456762448;1.42486020546364
2017-12-24;824.906392248347;1.72850863688417
2017-12-25;3435.08964785747;7.19788594268216
2017-12-26;660.003566254862;1.38297129876334
2017-12-27;3726.41033849027;7.80831924104634
2017-12-28;693.574596240185;1.45331602614577
2017-12-29;3746.16481837723;7.84971277299449
2017-12-30;597.404429472052;1.25180108404884
2017-12-31;586.422052565031;1.22878861437266
2018-01-01;3623.57495918404;7.59283801435393
2018-01-02;662.825847824104;1.38888510681962
2018-01-03;3739.97035813797;7.83673290264191
2018-01-04;660.021317777224;1.38300849529862
2018-01-05;3693.59045504965;7.73954846593569
2018-01-06;606.395889296196;1.27064178659434
2018-01-07;630.005980050191;1.32011436453699
2018-01-08;3793.58148248494;7.94906963846746
2018-01-09;722.795339128934;1.5145451630927
2018-01-10;3753.60055478476;7.86529361310288
2018-01-11;723.58499768842;1.5161998134301
2018-01-12;3736.38934851065;7.82922925601272
2018-01-13;683.611566631123;1.43243949652904
2018-01-14;669.995995698497;1.40390943278568
2018-01-15;3793.61497539282;7.9491398194978
2018-01-16;766.372389973141;1.60585650394539
2018-01-17;3776.37548530288;7.91301619650741
2018-01-18;723.620501162484;1.5162742074003
2018-01-19;3769.99091162346;7.89963796250243
2018-01-20;659.994452149607;1.38295220106959
2018-01-21;699.997988058254;1.46677559966824
2018-01-22;3826.35984828044;8.01775341751546
2018-01-23;779.996977468021;1.63440546099092
2018-01-24;3779.97805720568;7.92056502472296
2018-01-25;729.999235284515;1.52964020519826
2018-01-26;3763.64973514527;7.88635066298147
2018-01-27;639.986891514622;1.34102836378874
2018-01-28;679.987407043576;1.42484543348457
2018-01-29;3816.37446772959;7.99683005374121
2018-01-30;729.981114121154;1.52960223411733
2018-01-31;3769.99089907017;7.89963793619827
2018-02-01;743.654497568496;1.55825343818879
2018-02-02;3779.99497553147;7.92060047537836
2018-02-03;629.986879626289;1.32007434151378
2018-02-04;679.99850960169;1.42486869778192
2018-02-05;3706.3318598019;7.76624680209511
2018-02-06;696.329397682101;1.45908843636103
2018-02-07;3767.32710526045;7.89405622335152
